DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEV,DOMAIN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,6_5,PO,_T,_T,_T,HSL_6,2023,255.3960516,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,6_5,PO,OLD,_T,_T,HSL_6,2012,284.41827,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,6_5,PO,MID,_T,_T,HSL_6,2014,271.02231,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,6_5_DEP,PT_ST,_T,_T,_T,HSL_6,2012,4.1827722,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,14.2457206020447,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,7_1_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,13.5137416241392,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,7_2,H_WK,YOUNG,_T,_T,HSL_7,2010,7.1456943,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,7_4,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,8.67255302856427,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,8_1,PT_POP_Y16T65_SUB,YOUNG,_T,_T,HSL_8,2023,40.681926,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,41.207871,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,8_2,PT_VOTES,_T,_T,_T,HSL_8,2024,59.95,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,8_2,PT_VOTES_SUB,OLD,_T,_T,HSL_8,2014,81.1051559448242,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,86.3688636155874,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,10_2_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,26.9108390491003,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,10_2_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,22.143624653774,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,11_1,0_TO_10,_T,_T,_T,HSL_11,2024,6.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,11_1_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_11,2023,6.20174627726202,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,11_2,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,11.3133131651012,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,1_4,PT_POP,_T,_T,_T,HSL_1,2022,16.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,82.007,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_3,PT_LF,_T,_T,_T,HSL_2,2023,0.516043643638699,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,2_3,PT_LF_SUB,YOUNG,_T,_T,HSL_2,2023,1.11824148933422,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2015,34.7292289733887,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,2_7,PT_SAL_SUB,OLD,_T,_T,HSL_2,2023,0.8,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,6.6418756802,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,2_9,0_TO_10,YOUNG,_T,_T,HSL_2,2023,7.13983268415259,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,4_4,0_TO_10,_T,_T,_T,HSL_4,2022,6.86498718717627,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,4_4_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_4,2022,12.7327011927062,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,5_2,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2018,70,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,5_4,PT_POP_Y_GE15,_T,_T,_T,HSL_5,2019,5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,6_2,PO,_T,_T,_T,HSL_6,2022,487,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,6_3,PO,_T,_T,_T,HSL_6,2022,493.84,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,6_4,PO,YOUNG,_T,_T,HSL_6,2012,270.92701,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,8.42127845430145,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,7_1_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,14.5983295117763,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,7_2,H_WK,OLD,_T,_T,HSL_7,2013,6.4572669,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,7_3,0_TO_10,_T,_T,_T,HSL_7,2022,7.86860151803484,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,7_3_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,3.5923986317251,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,7_3_VER,FCTR_Q1_SCR_PERS_REL_SATISFACTION,_T,_T,_T,HSL_7,2022,1.82733053887277,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,8_1,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,22.412754,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,8_1_DEP,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,36.650496,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,8_2,PT_VOTES_SUB,OLD,_T,_T,HSL_8,2013,96.4368362426758,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,9_1,PT_POP_URB,_T,_T,_T,HSL_9,2018,75.8607986154344,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,75.9823469937213,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,10_2_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,11.6421604608086,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,26.7789899845155,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,19.9505183937257,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,10_2_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,40.3247189780496,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,11_1,0_TO_10,_T,_T,_T,HSL_11,2024,7.1,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,11_3,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_11,2023,35.1865763217498,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,1_2,FCTR_Q1_INC,_T,_T,_T,HSL_1,2022,6.4,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,2_1,PT_POP_Y25T64_SUB,OLD,_T,_T,HSL_2,2023,69.056,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,2_3,PT_LF,_T,_T,_T,HSL_2,2023,4.27440244186823,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,2_4,PT_POP_Y15T24,_T,_T,_T,HSL_2,2023,23.099022,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_9,0_TO_10,_T,_T,_T,HSL_2,2023,7.6797999342706,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,3_3,PT_HH,_T,_T,_T,HSL_3,2022,6.1287447810173,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,4_4,0_TO_10,YOUNG,_T,_T,HSL_4,2022,7.60065846583252,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,4_4_DEP,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_4,2022,14.2003440990967,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,5_1,Y,_T,_T,_T,HSL_5,2023,81.7,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,5_2,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_5,2023,69.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,5_3,DT_10P5HB,_T,_T,_T,HSL_5,2022,20.0754771635383,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,6_1,PO,_T,_T,_T,HSL_6,2022,507.13,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,6_1,PO,_T,_T,_T,HSL_6,2022,415.36,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,6_1_DEP,PT_ST,_T,_T,_T,HSL_6,2022,25.7423579047881,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,6_1_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.76091402047022,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,6_3,PO,_T,_T,_T,HSL_6,2022,510.96,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,6_3_DEP,PT_ST,_T,_T,_T,HSL_6,2022,17.4963720439636,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,6_4_DEP,PT_ST,_T,_T,_T,HSL_6,2023,24.1015392458003,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,6_5,PO,_T,_T,_T,HSL_6,2023,272.9659007,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,6_5,PO,MID,_T,_T,HSL_6,2014,229.72336,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,6_5_DEP,PT_ST,_T,_T,_T,HSL_6,2014,5.4097562,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,7_1,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,89.7835872543017,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,7_1,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,89.6459666980117,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,90.6644838787251,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,7_3_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_7,2022,1.62318379119605,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,7_4,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,8.52624637489056,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,8_1,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,37.194671,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,57.620094,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,8_2,PT_VOTES,_T,_T,_T,HSL_8,2023,87.05,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,8_2,PT_VOTES_SUB,MID,_T,_T,HSL_8,2022,83.7,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,74.9409188801262,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,10_2,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,75.8045261997964,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,18.3540529535162,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,10_2_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,26.3157150411607,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,11_1,0_TO_10,YOUNG,_T,_T,HSL_11,2022,8.0155123,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,11_1,0_TO_10,OLD,_T,_T,HSL_11,2024,7.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,1_2,FCTR_Q1_INC,_T,_T,_T,HSL_1,2022,3.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,1_4,PT_POP,_T,_T,_T,HSL_1,2022,6.7,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,2_3,PT_LF_SUB,MID,_T,_T,HSL_2,2023,1.66481598243071,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,2_5,PT_EARN_PRVS_LST,_T,_T,_T,HSL_2,2016,3.79641723632812,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,3_2,PT_B7G_S14,_T,_T,_T,HSL_3,2023,74.8385320970273,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,4_4,0_TO_10,OLD,_T,_T,HSL_4,2022,7.28306398605775,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,5.2236124316815,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,5_2,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2019,72.9,B,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,5_2,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_5,2022,27,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,5_3,DT_10P5HB,_T,_T,_T,HSL_5,2021,10.5189851084418,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,5_4,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_5,2014,7,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,6_1_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.83756314491844,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,6_2,PO,_T,_T,_T,HSL_6,2022,488.98,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,6_2_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.73646487114259,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,6_2_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.71282536378252,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,6_5,PO,MID,_T,_T,HSL_6,2017,272.1347,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,6_5,PO,_T,_T,_T,HSL_6,2017,221.58141,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,6_5,PO,OLD,_T,_T,HSL_6,2012,254.50752,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,6_5_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2012,1.4629522562027,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,7_1,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,94.0929516557209,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,7_1_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,6.13838494377123,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,7_3,0_TO_10,OLD,_T,_T,HSL_7,2022,8.40328617937791,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,7_3_VER,FCTR_Q1_SCR_PERS_REL_SATISFACTION,_T,_T,_T,HSL_7,2022,1.7038628496882,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,7_4,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2022,5.40106668839073,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,8_1_DEP,PT_POP_Y16T65_SUB,YOUNG,_T,_T,HSL_8,2023,70.517108,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,8_2,PT_VOTES,_T,_T,_T,HSL_8,2022,69.59,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,8_2,PT_VOTES_SUB,YOUNG,_T,_T,HSL_8,2016,51.4636116027832,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,10_2,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,56.7540544295942,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,10_2_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,25.2882476447793,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,11_1,0_TO_10,OLD,_T,_T,HSL_11,2024,6.8,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,11_1_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_11,2023,6.82930946219825,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,11_1_DEP,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_11,2023,5.12870141268922,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,11_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,14.9405590003176,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,11_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,19.3657889950946,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,24.2452551404046,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,21.4953465641302,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,1_6,PT_POP,_T,_T,_T,HSL_1,2020,34.5102608203888,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,2_1,PT_POP_Y25T64,_T,_T,_T,HSL_2,2023,83.592,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,2_2,PT_WG_SAL_M_MEDIAN,_T,_T,_T,HSL_2,2022,11.558211206,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2015,21.1695384979248,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2022,15.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,3_3,PT_HH,_T,_T,_T,HSL_3,2022,9.29545313119888,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,3_3,PT_HH,_T,_T,_T,HSL_3,2022,12.8296032547951,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,4_1,H_D,OLD,_T,_T,HSL_4,2022,15.53083,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,4_4,0_TO_10,OLD,_T,_T,HSL_4,2022,8.10476290004865,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,5_2_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2022,13.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,5_3,DT_10P5HB,_T,_T,_T,HSL_5,2022,6.96353945900663,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,5_4,PT_POP_Y_GE15,_T,_T,_T,HSL_5,2019,6.2,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,6_1_DEP,PT_ST,_T,_T,_T,HSL_6,2022,21.3300700671401,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,6_4,PO,OLD,_T,_T,HSL_6,2012,256.73929,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,6_4_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2012,1.68250823020935,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,6_5,PO,YOUNG,_T,_T,HSL_6,2012,296.70628,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,90.2818344156191,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,93.0242056053957,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,7_3,0_TO_10,YOUNG,_T,_T,HSL_7,2022,8.47807862153145,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,7_3,0_TO_10,YOUNG,_T,_T,HSL_7,2018,8.25116302735985,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,8_1,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,12.512374,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,35.598451,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0.0323910702792766,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,10_1,DT_10P5HB,_T,_T,_T,HSL_10,2022,0.7,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,84.6154824332332,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,11_1,0_TO_10,YOUNG,_T,_T,HSL_11,2022,6.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,11_3,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,19.0948252916408,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,2_1,PT_POP_Y25T64_SUB,YOUNG,_T,_T,HSL_2,2023,26.482,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,2_3,PT_LF_SUB,YOUNG,_T,_T,HSL_2,2023,3.13951006963266,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,2_4,PT_POP_Y15T24,_T,_T,_T,HSL_2,2023,9.6531477,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,2_9,0_TO_10,_T,_T,_T,HSL_2,2023,7.22123815034236,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,4_4_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_4,2022,17.1363826254243,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,5_2,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_5,2019,54.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,5_2,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_5,2023,95.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,5_2_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2021,6.8,B,0,2,
