DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,TRANSFORMATION,ADJUSTMENT,SEX,AGE,ACTIVITY,FREQ,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T64,_Z,A,2013,68.075,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T64,_Z,A,2014,67.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T64,_Z,A,2015,67.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2022,390.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2021,373.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2020,360.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2019,368.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2018,368.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2017,362.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2016,355.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2015,342.725,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2014,327.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2013,305.725,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2012,300.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,EMP,PS,_Z,Y,_T,Y15T24,_Z,A,2024,377.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),BRA,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,24398.55,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),BRA,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,24253.33,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2019,435.5833,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2018,456.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2017,457.925,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2016,459.2333,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2015,453.0167,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2014,449.1583,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2013,427.1167,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2012,434.7583,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2024,435.0083,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2023,441.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2022,436.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,EMP,PS,_Z,Y,_T,_T,BTE,A,2021,429.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,52.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,54.075,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,55.425,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,54.975,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,53.725,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,51.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,51.3,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,50.65,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,49.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,50.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,54.925,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,54.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2017,8241.32,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2018,8280.313,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2019,8338.159,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2020,8390.755,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2021,8439.925,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2022,8504.3,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2023,8548.7,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2024,8599.45,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2012,8199.708,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2013,8198.14,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2014,8201.263,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,WAP,PS,_Z,Y,_T,Y55T64,_Z,A,2015,8204.123,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2013,15.28015,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2012,16.91301,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2024,14.04506,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2023,10.72007,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2022,9.34448,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2021,10.50932,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2020,12.39133,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2019,11.2784,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2018,11.767,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2017,12.93764,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2016,13.42582,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NZL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2015,13.8632,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2017,356802.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2018,359234.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2019,361103.2,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2020,355958,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2021,358127.3,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2022,362588.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2023,367309.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2012,350004.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2013,350503.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2014,351059.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),G7,LF,PS,_Z,Y,_T,Y15T64,_Z,A,2015,351953.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2017,242.225,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2018,223.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2019,214.775,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2020,203.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2021,189.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2022,166.775,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2023,163.175,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2024,160.2,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2012,297.825,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2013,288,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2014,277.075,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FIN,OLF,PS,_Z,Y,_T,Y55T64,_Z,A,2015,265.2,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2016,11.1,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2017,10.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2018,10.7,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2019,10.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2020,11.325,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2021,11.3,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2022,10.75,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2023,9.975,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2024,9.975,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2012,11.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2013,10.925,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CZE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2014,11.25,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2023,37.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2024,39.35,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2012,31.525,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2013,32.225,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2014,33.525,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2015,34.075,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2016,34.1,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2017,34.35,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2018,35,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2019,33.125,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2020,29.175,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T24,_Z,A,2021,32.25,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,193.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,198.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,201.025,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,194.525,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,197.025,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,210.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,220.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,229.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,167.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,173.225,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,177.625,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,183.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2017,3.575,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2018,3.275,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2019,3,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2020,3.775,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2021,3.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2022,3.05,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2023,3.025,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2024,2.6,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2012,4.925,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2013,4.825,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2014,4.075,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GBR,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y55T64,_Z,A,2015,3.45,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,130.5833,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,137.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,122.0833,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,113.5833,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,110.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,136.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,129.1667,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,95.41666,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,106.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,121,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,94,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NOR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,107.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,1097.825,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,1100.925,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,1103.825,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,1107.275,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,1094.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,1098.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,1125.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,1136.1,,A,3,0
