DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CURRENCY
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2013,1491413.878,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2014,1331500.34,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2015,1239722.393,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2016,1327846.483,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2017,1395693.807,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2018,1404465.164,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2019,1372668.758,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2020,1500481.448,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2021,1682881.53,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),AUS,B1GQ_V,USD,A,2022,1738866.011,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2013,392.88,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2014,403.003,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2015,416.701,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2016,430.085,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2017,445.05,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2018,460.051,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2019,478.676,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2020,460.535,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2021,508.061,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,XDC,A,2022,554.214,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2013,137309.192,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2014,147951.29,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2015,158622.903,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2016,168764.688,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2017,179314.91,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2018,189434.867,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2019,195531.722,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2020,201257.745,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2021,239561.981,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CHL,B1GQ_V,XDC,A,2022,263842.661,A,9,0,CLP
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2013,16880.683,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2014,17608.138,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2015,18295.019,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2016,18804.913,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2017,19612.102,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2018,20656.516,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2019,21521.395,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2020,21322.95,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2021,23594.031,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),USA,B1GQ_V,XDC,A,2022,25744.108,A,6,0,USD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2013,45599.994,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2014,49921.464,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2015,54091.714,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2016,57907.695,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2017,62202.725,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2018,67294.169,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2019,69721.788,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2020,57086.837,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2021,67406.738,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,XDC,A,2022,76522.512,A,6,0,PAB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2013,166350805.1,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2014,180174061,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2015,188477327,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2016,204647273.1,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2017,219122277.2,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2018,230576477.5,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2019,236681497.1,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2020,239914728.8,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2021,270633896.2,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PRY,B1GQ_V,XDC,A,2022,291336457.1,A,6,0,PYG
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2013,45599.994,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2014,49921.464,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2015,54091.714,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2016,57907.695,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2017,62202.725,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2018,67294.169,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2019,69721.788,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2020,57086.837,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2021,67406.738,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PAN,B1GQ_V,USD,A,2022,76522.512,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2013,5924.5,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2014,6099.3,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2015,6032.7,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2016,6146.2,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2017,6375.2,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2018,6544.6,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2019,6396.4,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2020,6014.1,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2021,7046.1,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,XDC,A,2022,7044.691,A,6,0,CHF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2013,82253.423,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2014,84147.688,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2015,89571.386,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2016,95349.439,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2017,102682.967,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2018,109915.576,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2019,120342.013,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2020,120492.425,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2021,138979.417,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,XDC,A,2022,167808.976,A,6,0,BGN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2013,55819.262,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2014,57080.897,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2015,50765.918,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2016,53929.397,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2017,59167.647,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2018,66332.402,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2019,68883.297,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2020,70203.407,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2021,84037.682,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BGR,B1GQ_V,USD,A,2022,90212.992,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2013,6391.708,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2014,6657.527,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2015,6268.515,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2016,6237.302,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2017,6474.309,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2018,6692.559,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2019,6436.895,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2020,6405.031,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2021,7710.38,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LIE,B1GQ_V,USD,A,2022,7377.937,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2013,19806,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2014,22040,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2015,24217,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2016,26591,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2017,29394,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2018,33181,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2019,36682,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2020,34681,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2021,36299,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),KHM,B1GQ_V,USD,A,2022,39063,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2013,27417726,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2014,30240588,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2015,33216184,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2016,37637590,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2017,41058841,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2018,45886302,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2019,51035217,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2020,49435649,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2021,55744386,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDG,B1GQ_V,XDC,A,2022,62607257,A,6,0,MGA
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2013,8690517,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2014,8988325,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2015,8503445,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2016,8310618,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2017,8669068,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2018,9343897,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2019,9856684,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2020,8814843,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2021,11211460,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GAB,B1GQ_V,XDC,A,2022,13118310,A,6,0,XAF
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2013,521791.1,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2014,535390.34,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2015,462335.792,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2016,476062.987,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2017,502764.441,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2018,543298.853,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2019,535865.959,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2020,526021.752,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2021,600904.56,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BEL,B1GQ_V,USD,A,2022,583613.83,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2013,418914.646,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2014,404320.512,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2015,396786.797,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2016,406415.917,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2017,449200.74,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2018,500396.232,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2019,541356.313,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2020,507470.83,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2021,500551.547,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,USD,A,2022,488883.282,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2013,49.094,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2014,51.791,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2015,54.142,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2016,56.208,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2017,58.169,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2018,60.121,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2019,62.432,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2020,64.524,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2021,72.361,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LUX,B1GQ_V,XDC,A,2022,77.529,A,6,0,EUR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),IRL,B1GQ_V,XDC,A,2013,183.193,A,6,0,EUR
