DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,HOUSEHOLD_TYPE,INCOME_PRINCIPAL,INCOME_SPOUSE,FREQ,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,OBS_STATUS,CIVIL_STATUS
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),SVN,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2020,21054,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),SVN,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2021,22276,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),SVN,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2022,23632,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),SVN,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2023,25914,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),SVN,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2024,27755.697116,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2015,52787.76537,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2016,56051.864278,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2017,58355.572799,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2018,58177.787769,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2019,60273.847668,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2020,63118.428065,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2021,67825.863817,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2022,76434.658612,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2023,78856.176804,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,NIAT,USD_PPP,C_C2,AW100,AW67,A,2024,79903.469309,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2015,403600,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2016,406600,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2017,412045,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2018,421100,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2019,432300,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2020,440000,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2021,451800,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2022,469400,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2023,489600,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2024,509092.897775,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2015,51960.739994,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2016,53254.409451,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2017,54493.934422,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2018,56468.108922,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2019,58347.1047,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2020,58995.425763,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2021,59993.465722,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2022,63642.339197,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2023,68609.206347,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,XDC,C_C2,AW100,AW67,A,2024,70994.544199,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2015,28524.141124,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2016,30601.531362,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2017,31083.143316,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2018,31640.932968,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2019,32325.122194,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2020,33032.366713,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2021,33712.205081,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2022,36075.608932,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2023,38375.906449,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUT,NIAT,XDC,S_C0,AW100,_Z,A,2024,41747.410155,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2015,30464.277242,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2016,32588.781852,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2017,34976.05819,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2018,37624.410944,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2019,41121.980983,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2020,42170.618958,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2021,48255.886985,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2022,50695.931698,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2023,53500.26245,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CZE,NIAT,USD_PPP,S_C0,AW167,_Z,A,2024,55430.074375,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2015,20164.285999,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2016,21013.197497,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2017,21861.536282,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2018,22693.176542,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2019,23473.527376,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2020,23323.668432,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2021,23727.868221,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2022,25865.697196,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2023,28349.195021,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,NIAT,USD_PPP,S_C0,AW100,_Z,A,2024,29598.942297,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2015,47676.363399,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2016,50219.473232,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2017,51546.947993,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2018,53742.62569,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2019,56890.183831,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2020,58383.766966,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2021,60606.573175,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2022,65757.559984,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2023,69167.122601,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DEU,NIAT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2024,71521.535914,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2015,40052.569508,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2016,40395.445921,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2017,42516.448913,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2018,44755.850088,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2019,46983.572431,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2020,47567.553122,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2021,53226.535016,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2022,59054.09615,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2023,58819.566841,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,NIAT,USD_PPP,S_C0,AW100,_Z,A,2024,61772.422013,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2015,45374.301327,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2016,46982.106793,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2017,48513.225639,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2018,49702.051308,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2019,51832.260156,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2020,54978.434045,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2021,57231.076228,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2022,60888.690843,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2023,63113.263796,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NLD,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2024,65178.351417,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2015,372968.820044,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2016,377001.258139,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2017,383298.57351,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2018,395873.97248,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2019,410452.568142,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2020,421343.59247,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2021,441484.526301,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2022,461921.692114,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2023,487509.247525,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),NOR,GEBT,XDC,S_C0,AW67,_Z,A,2024,511701.307191,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2015,301616.35392,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2016,303972.7672,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2017,308209.417698,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2018,325997.1252,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2019,332715.5104,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2020,329371.771889,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2021,336938.224808,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2022,347080.477608,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2023,360484.94595,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,NIAT,XDC,C_C2,AW100,NOEARN_UNEMP,A,2024,375199.956504,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2015,35971.819088,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2016,39468.887496,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2017,41394.059019,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2018,45708.700698,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2019,49270.333638,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2020,51510.447703,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2021,53504.381808,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2022,54136.085967,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2023,60028.024969,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,USD_PPP,C_C2,AW100,AW67,A,2024,61759.646652,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2015,16011.96,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2016,16933.8,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2017,18336.6,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2018,19859.64,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2019,21382.68,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2020,22805.52,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2021,25510.92,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2022,27555,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2023,30721.32,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),LVA,GEBT,XDC,S_C0,AW167,_Z,A,2024,33693.429908,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2015,44213.751,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2016,44169.5127,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2017,44338.1493,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2018,44959.3392,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2019,45578.4249,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2020,43466.8602,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2021,46042.7016,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2022,48062.3829,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2023,50517.4332,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ESP,GEBT,XDC,S_C0,AW167,_Z,A,2024,52936.460396,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),POL,NIAT,USD_PPP,S_C0,AW167,_Z,A,2015,32459.345689,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),POL,NIAT,USD_PPP,S_C0,AW167,_Z,A,2016,34174.600245,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),POL,NIAT,USD_PPP,S_C0,AW167,_Z,A,2017,36305.136274,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),POL,NIAT,USD_PPP,S_C0,AW167,_Z,A,2018,38845.89834,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),POL,NIAT,USD_PPP,S_C0,AW167,_Z,A,2019,42868.569827,2,0,A,_Z
