DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,TRANSFORMATION,ADJUSTMENT,SEX,AGE,ACTIVITY,FREQ,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,5.241667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,58.425,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,58.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,59.1,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,59.275,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,56.75,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,57.775,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,58.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,58.7,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,58,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,60.15,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,59.3,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,LF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,58.825,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,23.54104,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,21.48901,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,19.2948,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,17.31397,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,14.75859,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,12.44217,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,11.06754,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,10.08929,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,16.30552,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,24.44174,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,27.46758,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,26.49027,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,56.325,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,57.3,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,57.75,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,58.225,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,57.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,59.125,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,58.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,59.05,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,50,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,51.175,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,52.625,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,53.75,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,41.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,42.25,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,41.2,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,41.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,41.525,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,41.05,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,6.566667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,6.458333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,16.56667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,17.24167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,14.65,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,12.98333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,60.925,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,62.05,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,61.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,62.6,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,64.15,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,65.5,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,32.375,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,32.6,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,24.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,24.725,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,25.1,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,25.35,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,6.718704,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,6.364352,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,6.833239,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,8.286691,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,8.800064,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,7.41608,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,7.609556,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,8.302575,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,7.975423,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,8.052903,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,7.955972,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SWE,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,7.432082,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,34.01685,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,34.22698,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,33.99225,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,35.64145,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,34.54987,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,34.51451,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,34.21222,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,34.54985,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,33.2928,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,33.3141,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,33.80998,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CAN,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,33.94927,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,4.394452,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,5.015058,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,4.123311,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,4.043194,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,4.340684,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,4.815328,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,4.484188,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,4.747292,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,4.829988,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,4.800639,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,4.91918,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,4.797587,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,62.51667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,61.93167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,60.73667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,53.41167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,53.0525,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,56.49417,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,57.62,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,53.0275,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,62.12583,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,62.21917,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,62.575,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,EMP_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,63.1125,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,44.2,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,44.35,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,44.4,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,44.75,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,44.125,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,43.825,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,43.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,43.425,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,43.55,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,45.475,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,43.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),FRA,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,43.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,5.840722,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,5.335596,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,6.687366,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,13.96335,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,14.22133,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2014,13.18428,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2015,11.48227,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2016,9.671689,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,8.130965,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,6.536399,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,5.753309,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVK,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,6.829281,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2017,43.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2018,43.65,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2019,43.575,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2020,43.475,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2021,42.325,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2022,42.05,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2023,41.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2024,42.075,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2012,44.15,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y_GE15,_Z,A,2013,44.075,,A,0,1
