DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,INST_TYPE_EDU,EDUCATION_LEV,AGE,SEX,PERS_TYPE,PERS_QUAL_LEV,PERS_EXP_LEV,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,STATISTICAL_OPERATION,BASE_PER,CURRENCY,TRANSFORMATION,DECIMALS
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,400800,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,422400,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,435600,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,368400,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,400800,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,422400,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,387600,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,390000,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,421200,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,432000,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,435600,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,368400,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CZE,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,330000,A,,OBS,,CZK,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,11907513,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BGR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,21972,A,,OBS,,BGN,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUS,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,106582.90625,A,,OBS,,AUD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUS,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,108312.1328125,A,,OBS,,AUD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUS,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,108536.6875,A,,OBS,,AUD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,12155418,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,11672675,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),COL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,83155216,A,,OBS,,COP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),COL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,72273654,A,,OBS,,COP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),COL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,72273654,A,,OBS,,COP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),COL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,63276168,A,,OBS,,COP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),COL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,83155216,A,,OBS,,COP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,43466.55078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,40423.30859375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,40823.5703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,42220.50390625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,11380,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,9080,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,10036,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,10350,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,64096,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,64737,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,67345,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,61680,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,30046,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,28803,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,28857,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,28886.30078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,17156,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,17156,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,32891.55078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,31480.33203125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,31706.568359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,31706.568359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,77098.4375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,66644,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,69553.5703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,71035.8828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,33365.4609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,34534.65625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,22342,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,16151,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,16727,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,18118,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,38164.83203125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,34556.72265625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,35339.46484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,35861.828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,37208.14453125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,33491.54296875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,35111.24609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,35490.4609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,50091.890625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,54490.59765625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,46659.41796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,46673.1796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,72411.390625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,55469,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,60939.02734375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,59732.8828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,33126.6484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,28023.80078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,29333,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,93611.4921875,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,99432.59375,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,91929.6875,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,93640.421875,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,93611.4921875,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,96463.53125,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CAN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,99432.59375,A,,OBS,,CAD,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,18308.15234375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,,L,,OBS,,EUR,_Z,0
